key,N,R2,R2adj,RMSE,x_Intercept__B,x_Intercept__p,caliber_B,caliber_p,myelin_B,myelin_p,length_B,length_p,int_my_cal_B,int_my_cal_p,int_my_len_B,int_my_len_p,dom_x1,domfrac_x1,dom_x2,domfrac_x2,dom_x3,domfrac_x3,dom_x1_x2,domfrac_x1_x2,dom_x2_x3,domfrac_x2_x3
1,18332,0.34310633726492,0.342927112758008,0.810600325217052,-0.0727676869632563,2.59686279329409e-21,0.497753563186228,0,-0.122766576978317,3.83168734127315e-30,0.165832213359402,1.62254160393367e-47,-0.0969380110307466,5.74642903599204e-27,0.0119907119038706,0.336166673474797,0.190030115566218,45.4713414963229,0.122736195131442,29.3689209531441,0.0679189466550812,16.2519798939319,0.0148390809049788,3.55076832591163,0.0223874921675718,5.35698933068944
