key,N,R2,R2adj,RMSE,x_Intercept__B,x_Intercept__p,caliber_B,caliber_p,myelin_B,myelin_p,length_B,length_p,int_my_cal_B,int_my_cal_p,int_my_len_B,int_my_len_p,dom_x1,domfrac_x1,dom_x2,domfrac_x2,dom_x3,domfrac_x3,dom_x1_x2,domfrac_x1_x2,dom_x2_x3,domfrac_x2_x3
219,59,0.596267868710782,0.558179931796705,0.664695470274392,0.579392885742729,0.0085611535395787,1.21087504553402,4.01466456217811e-06,-1.01676482792134,0.000888502999281286,1.32424632633072,7.91732735444666e-06,-0.0952444135340258,0.626995789085897,-0.828083399875067,0.0230494473385529,0.311070144438502,44.31566564652,0.210571927885222,29.9984917149434,0.157488101599924,22.4360652366855,0.0018377865074431,0.26181468665385,0.0209737567930727,2.98796271519717
220,77,0.517212589184861,0.483213475747175,0.71887865753048,-0.114409567841888,0.466793844389934,0.962274913495976,5.66318600759536e-07,0.161307619497867,0.369497551372823,0.425717373355279,0.021032697509031,-0.103186763850248,0.530999410819659,0.0416146017185691,0.883486554662021,0.294568354987176,55.5679486019752,0.0818737686537224,15.4448272917779,0.0594805054195751,11.2205184705545,0.0191626909785522,3.61488737450458,0.0750194658999411,14.1518182611878
221,46,0.849823617548852,0.831051569742458,0.411033368788401,0.805996556340085,2.06801501769136e-05,0.822268496467463,0.000119190703402638,-1.75710159892741,1.8313182693669e-07,1.09670973137585,3.06826250222323e-06,-0.123385279035715,0.381690060960968,-1.16931594092956,0.000447972741361387,0.379061988034867,33.4379757310165,0.432941580199281,38.1908250064892,0.25466997909666,22.4650554506914,0.00844145995454915,0.744641620643321,0.0585121927704617,5.16150219115955
222,111,0.428037263974442,0.40080094321132,0.774079489967717,-0.137031872396248,0.136036588787855,0.734300925805621,1.8568506898499e-06,0.161735263875539,0.216131635283456,0.0985174955677663,0.477489878824754,0.32850236440327,0.0241191754139108,0.573660393411984,0.0019161814273973,0.247236028608627,44.1899220122096,0.105005008482154,18.7681510734148,0.114126385960229,20.3984675028948,0.0204087207528532,3.64776842401552,0.0727089544959616,12.9956909874653
223,84,0.584061327435269,0.557398592014453,0.665282953325536,0.178061556130785,0.224926558159737,0.686632583970386,0.000491685986758596,-1.01068651581147,0.000293298608301423,0.783338667778543,1.09480747169278e-05,0.492985896173049,0.000904549721150392,0.336000043560321,0.224054618482491,0.24514834875648,36.2330927577137,0.233593402023619,34.5252637680186,0.14759109975595,21.814064972481,0.0392639167650515,5.80323361505675,0.0109901042523648,1.62434488672994
224,56,0.603120429938994,0.563432472932893,0.66073256849281,0.207028822136052,0.308570622309656,1.4275086113162,2.62895794357329e-08,0.291370341925936,0.256742596205227,0.326978339073026,0.164101735320942,0.212955347663076,0.195444970604519,-0.0400120580132903,0.89666782765892,0.417762769281107,61.5220758882133,0.124884500309393,18.391188182033,0.0876218672251715,12.9036849649631,0.0153357437207536,2.25842717055414,0.0334404267776346,4.92462379423651
225,65,0.701167610437405,0.675842831660914,0.569348020404994,0.628305304727522,0.000230614718444157,1.44722741245819,2.97686215566595e-09,-1.04671726819433,4.43983206058845e-05,1.37810526562334,4.59865706633486e-09,0.269429481599333,0.0496490078041203,-0.471671163390841,0.0853404512681911,0.312529321309789,38.037494845569,0.269798977996119,32.8368461296938,0.193742451874962,23.5801155670028,0.0233729837530687,2.8446922845734,0.0221911350243694,2.70085117316106
226,89,0.504820989641806,0.474990928776855,0.724575097021106,0.100157322673073,0.51649846426895,0.81006849388413,1.02009475034099e-05,-0.671728033428951,0.0121891236745028,0.87695709827514,1.30378065768356e-05,0.167356046870111,0.264920464201281,0.0506213896531459,0.854064015066935,0.196276615460491,38.8349773291772,0.183563094555106,36.3195004091362,0.113538591519471,22.4645641932465,0.0118184052907266,2.33837077563009,0.000215241266230792,0.042587292810023
227,77,0.427143196210976,0.38680116777513,0.783070132379514,-0.205500947239703,0.112976392130134,0.866819728406361,4.44896875924877e-05,0.252967194947188,0.247317127776934,0.22399709772597,0.221985419742111,0.272379803298718,0.0838612509132229,0.599905440070443,0.00758936399472527,0.228551819407016,41.4858304014195,0.13702543750696,24.8723203159919,0.0937601515296975,17.0189751928662,0.0275482878933687,5.00045723704569,0.0640296817463523,11.6224168526768
228,89,0.609225323261771,0.585684680084769,0.643673302161299,0.0800485170149301,0.587336099038343,1.16876506510659,1.59144696517395e-11,-0.215679440311789,0.337439040350844,0.662007538504988,0.000701848277733849,0.192262166172002,0.100964572424806,0.0959649230383095,0.696718030491144,0.383800506581699,58.8433344027935,0.127069854561912,19.4820325045853,0.108722755402695,16.6691011180103,0.00672664738106865,1.03131276396489,0.0259214975118787,3.97421921064601
