key,N,R2,R2adj,RMSE,x_Intercept__B,x_Intercept__p,caliber_B,caliber_p,myelin_B,myelin_p,length_B,length_p,dom_X1,domfrac_X1,dom_X2,domfrac_X2,dom_X3,domfrac_X3
189,130,0.218278613808968,0.199666199852038,0.894613771494695,-4.02621538056768e-16,0.999999999999996,0.255355283244006,0.0311133590184617,-0.222882066264332,0.0474081255075287,-0.0626105731995558,0.663897137514478,0.099443938269224,36.4045441930279,0.0896694820327161,32.8263007101378,0.0840501104428545,30.7691550968343
190,91,0.398869369996089,0.378140727582161,0.788580542758848,-1.01256468849778e-16,0.999999999999999,0.526334748360093,0.00016302723007992,-0.15468387058902,0.227329504480445,0.0170489303349254,0.899274029468331,0.247508832047979,49.4570813582835,0.136774646748062,27.330236161666,0.116168277050493,23.2126824800504
191,91,0.486994639349946,0.469304799327531,0.728488298239903,8.73317285991749e-17,0.999999999999999,0.720167879768149,1.00921327744585e-07,0.469228171385072,0.00101468593247581,-0.343375984492806,0.0244351200984477,0.308570386356807,56.6831539300958,0.0886314237763716,16.2812403882152,0.147175778201708,27.0356056816889
192,103,0.350714625566383,0.331039311189607,0.81790017044282,-6.28674191594094e-16,0.999999999999994,0.658723764510495,8.0222780644934e-07,-0.26823039714413,0.0542295017320818,0.42680309018459,0.00321805217028421,0.236109469946933,59.9800131840711,0.0932470879844831,23.6880018744804,0.0642903544531195,16.3319849414485
193,124,0.388281921923309,0.372988969971392,0.791840280630259,3.97861791160032e-16,0.999999999999996,0.902098928969543,6.7082184664501e-10,0.2270216736899,0.037454328632053,0.182176665888076,0.114615234402738,0.28926573219056,66.641020965689,0.066530101433506,15.3272005325503,0.0782697434016703,18.0317785017607
194,125,0.465505824458715,0.452253902751079,0.740098707774119,1.40020395226555e-15,0.999999999999983,0.858961254166369,2.70450422770991e-12,0.303397304756703,0.0058535827002807,0.00594457297351499,0.962974290413407,0.341859228359662,69.1244714129534,0.057665775190521,11.6601100628159,0.0950310073267412,19.2154185242308
195,138,0.237268455444248,0.220192376088523,0.883067168403105,5.28207932261025e-16,0.999999999999994,0.559945621296059,8.43423315757359e-06,-0.0880252460055463,0.429982238425934,0.181564347566478,0.178977062808478,0.174438462969262,62.1720804220775,0.0515004336733633,18.3554076871018,0.0546347334901026,19.4725118908207
196,81,0.375504619584376,0.351173630737014,0.805497591096948,3.11119850719805e-15,0.999999999999972,0.642649103509826,0.000162444807079696,-0.475072701749147,0.00560144028369797,0.691562598562648,7.42693368334294e-05,0.176374364082373,45.0205356532723,0.125535060272479,32.0435210986404,0.0898548261656854,22.9359432480874
197,70,0.327001810592162,0.296410983800897,0.838802131732569,2.15224674338157e-15,0.999999999999983,1.01161881111598,3.13540603713553e-05,0.327515222458776,0.104798995720594,0.260531838984831,0.166189083013841,0.234818463177332,63.8543114557808,0.0697632858039465,18.9707679695515,0.0631592192068198,17.1749205746677
198,37,0.44231468277724,0.391616017575171,0.779989732256027,-2.58031489067933e-15,0.999999999999984,0.504836188993325,0.141577518504851,-0.464509131523405,0.0692563782228216,0.302355486597368,0.367084331268219,0.209425388817678,35.1957682928304,0.231371409046278,38.8839889392203,0.154233226982352,25.9202427679493
199,129,0.389103318775728,0.374441798426345,0.790922373924051,2.26434141632692e-15,0.999999999999974,0.86985041951347,9.25806691352682e-11,0.16758826488084,0.164369105932322,0.188835841262623,0.138395023399979,0.298698059170239,68.469213364988,0.0648621654353969,14.8680626075987,0.0726914051275305,16.6627240274133
200,135,0.158232629789989,0.138955514441668,0.927924827536332,7.85298933089277e-16,0.999999999999992,0.446608420543425,0.00284298692592162,-0.117940450910695,0.350134237095373,0.179696023407302,0.241107084328953,0.103511093997709,52.9112963441194,0.0497677837075246,25.4395722278538,0.042352492436415,21.6491314280268
201,54,0.658767987724405,0.638294066987869,0.601419930674176,6.93956665443575e-16,0.999999999999993,1.12033348103273,5.10271030395961e-10,0.113791271977009,0.341505392580203,0.336878691041545,0.0186317267126775,0.502155091496247,68.2022240808671,0.102264208316835,13.8894269304236,0.131854477565268,17.9083489887094
202,45,0.418855510387234,0.376332742854592,0.789726064623302,5.10301175158424e-16,0.999999999999997,1.02551349212325,0.000668015123884175,0.332219923016829,0.0898364988284374,0.184984759689009,0.437497663346707,0.279622065022894,58.5380187649258,0.0808452790168636,16.9247103577372,0.117208653410356,24.5372708773371
203,52,0.683402125354597,0.66361475818926,0.579987277283511,-1.84168731138125e-15,0.999999999999982,1.00300561568121,8.9169564696517e-09,-0.130895902094716,0.299602638642669,0.397139514880407,0.00474777443351179,0.471618323579803,59.3198733401422,0.182577959882334,22.964547629772,0.140846418122081,17.7155790300858
