key,N,R2,R2adj,RMSE,x_Intercept__B,x_Intercept__p,caliber_B,caliber_p,myelin_B,myelin_p,length_B,length_p,dom_X1,domfrac_X1,dom_X2,domfrac_X2,dom_X3,domfrac_X3,bin
1,3666,0.491110734609509,0.490693840072051,0.713656892300459,6.76896105464284e-15,0.999999999999542,0.659239186543365,2.2758389892907e-177,-0.116265382897766,1.67209775811646e-16,0.0267026112864985,0.239324756496723,0.303391950171999,52.8919664655342,0.0953532976777418,16.6234582700365,0.174861616190184,30.4845752644294,1
1,3667,0.102694168345231,0.101959274134211,0.947650107300045,-1.67751746763557e-16,0.999999999999991,0.410979751497549,5.92453361078445e-84,-0.0317833221779316,0.044362753748235,0.207658178599433,2.40037310578756e-23,0.0875303409761989,84.658293550043,0.00148746895801066,1.43866209464539,0.014374707568471,13.9030443553116,2
1,3666,0.0817267379552987,0.080974466031177,0.958658194545283,6.62909962289347e-15,0.999999999999666,0.332646039674829,8.2691813591217e-56,-0.0375098871967436,0.0191139078031129,0.0959563793095002,4.34926149352627e-06,0.0698734508643047,84.3437486653395,0.0025560240525716,3.08535856761004,0.01041418803383,12.5708927670505,3
1,3667,0.0704118310365845,0.0696504975648701,0.964546267648748,7.48605740580524e-16,0.999999999999962,0.326650339788573,4.03929561043837e-59,-0.011643266617016,0.466617924593691,0.163494038782575,2.17342483049143e-16,0.0611485054531227,86.7138676930231,0.000245843379039712,0.348627167340958,0.00912321321407839,12.937505139636,4
1,3666,0.0613132548359925,0.0605442596870324,0.969255250340676,-3.76076061982882e-15,0.999999999999813,0.280068627138025,3.41034761006729e-45,0.0594067332054915,0.000255638421965305,0.235073515779056,1.72155432101433e-32,0.0356044725551455,58.5883949300986,0.00327257196332503,5.38513071152759,0.0218934759875528,36.0264743583738,5
