n_edges,n_obs,R2,R2_adj,B_Intercept,p_Intercept,B_myelin,p_myelin,B_caliber,p_caliber,B_myelin_x_caliber,p_myelin_x_caliber,B_length,p_length,B_myelin_x_length,p_myelin_x_length,dom_caliber,domfrac_caliber,dom_myelin,domfrac_myelin,dom_length,domfrac_length,dom_myelin_x_caliber,domfrac_myelin_x_caliber,dom_myelin_x_length,domfrac_myelin_x_length,level,key
18332.0,18332.0,0.3431063372649211,0.3429271127580088,-0.07276967176207534,2.5968627933420204e-21,-0.12276657697831772,3.8316873412984475e-30,0.49775356318623204,0.0,-0.09693536703846446,5.746429036033921e-27,0.1658322133594019,1.622541603951731e-47,0.011990384856210054,0.33616667347002127,0.19003011556621857,45.471341496323,0.1227361951314419,29.3689209531442,0.06791894665508208,16.251979893932123,0.014839080904977486,3.550768325911322,0.022387492167571466,5.356989330689357,global,global
