n_edges,n_obs,R2,R2_adj,B_Intercept,p_Intercept,B_caliber,p_caliber,B_myelin,p_myelin,B_length,p_length,dom_caliber,domfrac_caliber,dom_myelin,domfrac_myelin,dom_length,domfrac_length,level,key
615.0,615.0,0.3250179954048723,0.3217038448094789,1.715207836872068e-16,0.9999999999999959,0.376152158968103,2.10957059042157e-13,-0.2380495314707556,2.323405888873364e-07,-0.0160046413258714,0.748904575243341,0.17590298922557568,43.668963533939866,0.13323071417532123,33.07531739248547,0.09367638181869498,23.25571907357466,rsn_pairs,DorsAtt–SalVentAtt
969.0,969.0,0.36763398288710203,0.3656680781706889,-4.846383711010205e-17,0.9999999999999984,0.48939044375643237,1.682651708824454e-25,-0.4450982684547754,1.4660773804794476e-26,0.3717822005605368,3.8616208212233074e-16,0.174614881464894,39.846893949837934,0.1829950663425865,41.759241484595925,0.08060458827332784,18.393864565566137,rsn_pairs,DorsAtt–SomMot
460.0,460.0,0.3450106087422443,0.34070146801028545,-1.0061396160665481e-16,0.9999999999999979,0.7264299584866223,5.6478170031995905e-25,-0.08712217368778444,0.1687527580934076,0.29350662841829206,1.271079555161853e-05,0.24465158412327587,60.6853774673599,0.08669125261508387,21.50360647333369,0.0718046665541156,17.811016059306407,rsn_pairs,DorsAtt–Visual
123.0,123.0,0.6996418417167289,0.6920697873062263,-1.708702623837155e-16,0.9999999999999973,0.9441381175008341,3.540999021110053e-18,-0.3656186191738234,3.3102573351362114e-07,0.3737032598546544,0.0007739330624175528,0.44656656490214314,53.07783521740356,0.17506124390507283,20.80736129222592,0.2197150286936615,26.114803490370512,rsn_pairs,Limbic–Limbic
90.0,90.0,0.17472101783663896,0.1459322161332659,4.163336342344337e-17,0.9999999999999997,0.35274982817724293,0.06057852524218089,0.0011954354051123273,0.9943849890850983,-0.07908007160554889,0.6527942041980207,0.10361467795028056,45.69753112607381,0.05673619859154494,25.02255715504262,0.0663893332616769,29.27991171888357,rsn_pairs,Limbic–SalVentAtt
11.0,11.0,0.20666796967142365,-0.13333147189796635,0.0,1.0,-0.2001108614822415,0.6756924934710421,0.36890765016626154,0.5590691289147686,-0.581095716369253,0.2745525062788018,0.031873558134990154,19.537352382866455,0.024865244373738493,15.241506434843677,0.10640284284001422,65.22114118228987,rsn_pairs,Limbic–SomMot
352.0,352.0,0.54419547200105,0.5402661226217487,-7.28583859910259e-17,0.9999999999999984,0.23771389859766676,4.2263614611926374e-05,-0.18509288472372715,9.207121689602118e-05,-0.4044081699183659,1.1858460178784242e-10,0.22353102148396337,33.31037505807361,0.17194539841429102,25.62313576284014,0.2755788326897376,41.06648917908624,rsn_pairs,Limbic–Visual
426.0,426.0,0.3090917206681616,0.30418005043594476,5.022024462952857e-16,0.9999999999999901,0.3667653518201017,4.5052280969188434e-08,-0.16808697867667124,0.007789645339056835,-0.07009623395383846,0.3345853058932998,0.16880266962224272,42.09535573270967,0.11651354954648258,29.05569755985423,0.11568447718856123,28.848946707436095,rsn_pairs,SalVentAtt–SalVentAtt
1089.0,1089.0,0.3409320010347362,0.3391096932034958,8.044780119842443e-17,0.9999999999999973,0.5535270457898462,1.1449427689940794e-43,-0.055656654950404075,0.10059346478997219,0.005294627082899797,0.8994204063048866,0.23335009274563845,57.29983740078658,0.07215188917790877,17.717119669458626,0.10174191846217212,24.983042929754795,rsn_pairs,SalVentAtt–SomMot
158.0,158.0,0.3007015287457716,0.2870788312538062,1.0408340855860843e-16,0.9999999999999988,-0.17807488087119583,0.030319725915446714,0.09708207957631716,0.196583206255568,-0.5827186674653525,1.0437792509822365e-11,0.022836746459509172,7.2974677745762575,0.028791606684855253,9.200339563848772,0.2613123430663185,83.50219266157497,rsn_pairs,SalVentAtt–Visual
1384.0,1384.0,0.441149195961564,0.43993430290930646,-1.97758476261356e-16,0.9999999999999922,0.5530827001775679,2.3681842987641537e-48,-0.3858996156317733,5.504226735191389e-26,0.29972189280891476,9.908030929215258e-17,0.2401172741793246,44.07125889025641,0.19655159124853838,36.07518906256208,0.10816983495337673,19.853552047181505,rsn_pairs,SomMot–SomMot
138.0,138.0,0.34259424627250734,0.32787620700995157,1.9081958235744878e-16,0.9999999999999978,-0.17933563618872736,0.02701435916007498,-0.5266722141593236,7.402797934101065e-12,-0.2593498352530345,0.0015438559388487227,0.014220711814167286,4.182743833457907,0.2826589949102292,83.13860679985953,0.043105536943057854,12.678649366682556,rsn_pairs,SomMot–Visual
1064.0,1064.0,0.45010270711820943,0.44854639402514784,3.2612801348363973e-16,0.9999999999999886,0.9546731086802533,3.1359243162142037e-91,-0.1195539265913736,0.0019307839186612095,0.616835343695594,1.6164206697145128e-51,0.28836386558160243,61.45968190697505,0.0900890812924588,19.200901847944237,0.09073897966091171,19.339416245080713,rsn_pairs,Visual–Visual
